año_cd,zbs_residencia_cd,ccaa_cd
2022,5409,ES24
2022,5410,ES24
2022,5411,ES24
2022,5412,ES24
2022,5413,ES24
2022,5414,ES24
2022,56,ES22
2022,58,ES22
2022,60,ES22
2022,62,ES21
2022,62,ES22
2022,64,ES22
2022,66,ES22
2022,67,ES21
2022,67,ES22
2022,69,ES22
2022,7,ES22
2022,705000988,ES41
2022,705000989,ES41
2022,705000990,ES41
2022,705000991,ES41
2022,705000992,ES41
2022,705000993,ES41
2022,705000995,ES41
2022,705000996,ES41
2022,705000997,ES41
2022,705000998,ES41
2022,705000999,ES41
2022,705001000,ES41
2022,705001001,ES41
2022,705001002,ES41
2022,705001003,ES41
2022,705001004,ES41
2022,705001005,ES41
2022,705001006,ES41
2022,705001007,ES41
2022,705001008,ES41
2022,705001009,ES41
2022,705001973,ES41
2022,709001774,ES41
2022,709001775,ES41
2022,709001776,ES41
2022,709001777,ES41
2022,709001778,ES41
2022,709001779,ES41
2022,709001780,ES41
2022,709001781,ES41
2022,709001783,ES41
2022,709001785,ES41
2022,709001788,ES41
2022,709001789,ES41
2022,709001790,ES41
2022,709001791,ES41
2022,709001793,ES41
2022,709001794,ES41
2022,709001795,ES41
2022,709001796,ES41
2022,709001797,ES41
2022,709001798,ES41
2022,709001799,ES41
2022,709001801,ES41
2022,709001802,ES41
2022,709001803,ES41
2022,709001804,ES41
2022,709001805,ES41
2022,709001806,ES41
2022,709001807,ES41
2022,709001808,ES41
2022,709001809,ES41
2022,709001810,ES41
2022,709001811,ES41
2022,709001812,ES41
2022,709001813,ES41
2022,709001814,ES41
2022,709002884,ES41
2022,709003511,ES41
2022,71,ES22
2022,724002204,ES41
2022,724002207,ES41
2022,724002208,ES41
2022,724002209,ES41
2022,724002210,ES41
2022,724002211,ES41
2022,724002212,ES41
2022,724002213,ES41
2022,724002214,ES41
2022,724002215,ES41
2022,724002217,ES41
2022,724002218,ES41
2022,724002219,ES41
2022,724002220,ES41
2022,724002221,ES41
2022,724002222,ES41
2022,724002223,ES41
2022,724002225,ES41
2022,724002226,ES41
2022,724002227,ES41
2022,724002228,ES41
2022,724002229,ES41
2022,724002230,ES41
2022,724002231,ES41
2022,724002233,ES41
2022,724002234,ES41
2022,724002235,ES41
2022,724002236,ES41
2022,724002237,ES41
2022,724002239,ES41
2022,724002240,ES41
2022,724002241,ES41
2022,724002242,ES41
2022,724002243,ES41
2022,724002244,ES41
2022,724002245,ES41
2022,724002246,ES41
2022,724002247,ES41
2022,724002248,ES41
2022,73,ES22
2022,734000922,ES41
2022,734000923,ES41
2022,734000924,ES41
2022,734000925,ES41
2022,734000926,ES41
2022,734000927,ES41
2022,734000928,ES41
2022,734000930,ES41
2022,734000931,ES41
2022,734000932,ES41
2022,734000934,ES41
2022,734000935,ES41
2022,734000936,ES41
2022,734000937,ES41
2022,734000938,ES41
2022,734000940,ES41
2022,734000941,ES41
2022,734000942,ES41
2022,734000943,ES41
2022,734000944,ES41
2022,737002007,ES41
2022,737002008,ES41
2022,737002009,ES41
2022,737002010,ES41
2022,737002011,ES41
2022,737002013,ES41
2022,737002014,ES41
2022,737002015,ES41
2022,737002016,ES41
2022,737002017,ES41
2022,737002018,ES41
2022,737002019,ES41
2022,737002020,ES41
2022,737002021,ES41
2022,737002022,ES41
2022,737002023,ES41
2022,737002024,ES41
2022,737002025,ES41
2022,737002026,ES41
2022,737002027,ES41
2022,737002028,ES41
2022,737002029,ES41
2022,737002030,ES41
2022,737002031,ES41
2022,737002033,ES41
2022,737002034,ES41
2022,737002035,ES41
2022,737002036,ES41
2022,737002037,ES41
2022,737002038,ES41
2022,737002039,ES41
2022,737002040,ES41
2022,737002041,ES41
2022,737002042,ES41
2022,737002043,ES41
2022,737003692,ES41
2022,740000957,ES41
2022,740000958,ES41
2022,740000959,ES41
2022,740000960,ES41
2022,740000961,ES41
2022,740000962,ES41
2022,740000963,ES41
2022,740000964,ES41
2022,740000965,ES41
2022,740000966,ES41
2022,740000967,ES41
2022,740000968,ES41
2022,740000969,ES41
2022,740000971,ES41
2022,740000972,ES41
2022,740000973,ES41
2022,742000751,ES41
2022,742000752,ES41
2022,742000753,ES41
2022,742000754,ES41
2022,742000755,ES41
2022,742000757,ES41
2022,742000758,ES41
2022,742000759,ES41
2022,742000760,ES41
2022,742000762,ES41
2022,742000763,ES41
2022,742000764,ES41
2022,742000765,ES41
2022,742000766,ES41
2022,747001930,ES41
2022,747001931,ES41
2022,747001932,ES41
2022,747001933,ES41
2022,747001934,ES41
2022,747001935,ES41
2022,747001936,ES41
2022,747001937,ES41
2022,747001938,ES41
2022,747001939,ES41
2022,747001941,ES41
2022,747001944,ES41
2022,747001945,ES41
2022,747001946,ES41
2022,747001947,ES41
2022,747001948,ES41
2022,747001949,ES41
2022,747001950,ES41
2022,747001951,ES41
2022,747001952,ES41
2022,747001953,ES41
2022,747001955,ES41
2022,747001956,ES41
2022,747001957,ES41
2022,747001959,ES41
2022,747001960,ES41
2022,747001961,ES41
2022,747001962,ES41
2022,747001963,ES41
2022,747001964,ES41
2022,747001965,ES41
2022,747001967,ES41
2022,747001968,ES41
2022,747001969,ES41
2022,747001970,ES41
2022,747001971,ES41
2022,747001972,ES41
2022,747001973,ES41
2022,747004051,ES41
2022,747004070,ES41
2022,749001162,ES41
2022,749001164,ES41
2022,749001165,ES41
2022,749001166,ES41
2022,749001167,ES41
2022,749001169,ES41
2022,749001171,ES41
2022,749001174,ES41
2022,749001176,ES41
2022,749001177,ES41
2022,749001178,ES41
2022,749001179,ES41
2022,749001180,ES41
2022,749001181,ES41
2022,749001182,ES41
2022,749001183,ES41
2022,749001184,ES41
2022,749001185,ES41
2022,749001187,ES41
2022,749001188,ES41
2022,749001189,ES41
2022,749002308,ES41
2022,75,ES22
2022,77,ES22
2022,79,ES22
2022,81,ES22
2022,83,ES22
2022,85,ES22
2022,87,ES22
2022,89,ES22
2022,9,ES22
2022,91,ES22
2022,93,ES22
2022,96,ES22
2022,98,ES22
2022,99018,ES21
2022,99028,ES21
2022,99033,ES21
2022,99038,ES21
2022,ADEJE,ES70
2022,AGAETE,ES70
2022,AGUIMES,ES70
2022,ALAJERO,ES70
2022,ALCARAVANERAS,ES70
2022,ANAGA,ES70
2022,ANTIGUA-BETANCURIA,ES70
2022,ARGUINEGUIN,ES70
2022,ARICO,ES70
2022,ARONA COSTA I,ES70
2022,ARONA COSTA II,ES70
2022,ARONA VILAFLOR,ES70
2022,ARRECIFE,ES70
2022,ARRECIFE II,ES70
2022,ARUCAS,ES70
2022,AÑAZA,ES70
2022,BARRANCO GRANDE,ES70
2022,BARRIO ATLANTICO,ES70
2022,BARRIO DE LA SALUD,ES70
2022,CAIDEROS,ES70
2022,CANALEJAS,ES70
2022,CANDELARIA,ES70
2022,CONO SUR,ES70
2022,CUEVAS TORRES,ES70
2022,DUGGI CENTRO,ES70
2022,EL PASO,ES70
2022,EL ROSARIO,ES70
2022,ESCALERITAS,ES70
2022,FIRGAS,ES70
2022,FRONTERA VALLE DEL GOLFO,ES70
2022,GALDAR,ES70
2022,GARAFIA,ES70
2022,GERENCIA ATENCION PRIMARIA,ES70
2022,GRANADILLA,ES70
2022,GUANARTEME,ES70
2022,GUIA DE ISORA,ES70
2022,GUIMAR,ES70
2022,ICOD,ES70
2022,II PUERTO DEL ROSARIO (SUR),ES70
2022,INGENIO,ES70
2022,JINAMAR,ES70
2022,LA CUESTA,ES70
2022,LA GRACIOSA,ES70
2022,LA GUANCHA,ES70
2022,LA ISLETA,ES70
2022,LA LAGUNA (UNIVERSIDAD),ES70
2022,LA MATANZA,ES70
2022,LA OLIVA,ES70
2022,LA VERA,ES70
2022,LA VICTORIA,ES70
2022,LAGUNA FINCA-ESPAÑA,ES70
2022,LAS BREÑAS,ES70
2022,LAS MERCEDES,ES70
2022,LAS REMUDAS,ES70
2022,LOS GLADIOLOS,ES70
2022,LOS LLANOS DE ARIDANE,ES70
2022,LOS REALEJOS,ES70
2022,LOS SILOS,ES70
2022,MALA,ES70
2022,MASPALOMAS,ES70
2022,MAZO,ES70
2022,MILLER BAJO,ES70
2022,MOYA,ES70
2022,MULAGUA,ES70
2022,OFRA-DELICIAS,ES70
2022,OFRA-MIRAMAR,ES70
2022,OROTAVA II - DEHESA,ES70
2022,PARQUE MARITIMO,ES70
2022,PENINSULA DE JANDIA,ES70
2022,PLAYA BLANCA/YAIZA,ES70
2022,PUERTO DEL ROSARIO,ES70
2022,PUERTO II - BOTANICO,ES70
2022,ROSARIO - GENETO,ES70
2022,SALAMANCA,ES70
2022,SAN ANDRES Y SAUCES,ES70
2022,SAN ANTONIO,ES70
2022,SAN BARTOLOME DE TIRAJANA,ES70
2022,SAN BARTOLOME LANZAROTE,ES70
2022,SAN JOSE (SAN CRISTOBAL),ES70
2022,SAN MATEO,ES70
2022,SAN NICOLAS TOLENTINO,ES70
2022,SAN ROQUE (TRIANA),ES70
2022,SAN SEBASTIAN DE LA GOMERA,ES70
2022,SANTA BRIGIDA,ES70
2022,SANTA CRUZ DE LA PALMA,ES70
2022,SANTA MARIA DE GUIA,ES70
2022,SANTA URSULA,ES70
2022,SANTIAGO DEL TEIDE,ES70
2022,SCHAMANN,ES70
2022,TACO,ES70
2022,TACORONTE,ES70
2022,TAFIRA/LOMO BLANCO,ES70
2022,TAMARACEITE,ES70
2022,TAZACORTE,ES70
2022,TEGUISE,ES70
2022,TEJEDA,ES70
2022,TEJINA - TEGUESTE,ES70
2022,TELDE CALERO,ES70
2022,TELDE SAN GREGORIO,ES70
2022,TELDE SAN JUAN,ES70
2022,TEROR,ES70
2022,TIAS,ES70
2022,TIJARAFE,ES70
2022,TOSCAL CENTRO,ES70
2022,TRIANA,ES70
2022,TUINEJE-PAJARA,ES70
2022,VALLE GRAN REY,ES70
2022,VALLEHERMOSO,ES70
2022,VALLESECO,ES70
2022,VALSEQUILLO DE GRAN CANARIA,ES70
2022,VALVERDE,ES70
2022,VECINDARIO,ES70
2023,50100,ES12
2023,50101,ES12
2023,50102,ES12
2023,50103,ES12
2023,50104,ES12
2023,50105,ES12
2023,50106,ES12
2023,50107,ES12
2023,50108,ES12
2023,50109,ES12
2023,50110,ES12
2023,50111,ES12
2023,50201,ES12
2023,50202,ES12
2023,50203,ES12
2023,50204,ES12
2023,50205,ES12
2023,50300,ES12
2023,50301,ES12
2023,50302,ES12
2023,50303,ES12
2023,50304,ES12
2023,50305,ES12
2023,50306,ES12
2023,50307,ES12
2023,50308,ES12
2023,50309,ES12
2023,50310,ES12
2023,50400,ES12
2023,50401,ES12
2023,50402,ES12
2023,50403,ES12
2023,50404,ES12
2023,50405,ES12
2023,50406,ES12
2023,50407,ES12
2023,50408,ES12
2023,50409,ES12
2023,50410,ES12
2023,50411,ES12
2023,50412,ES12
2023,50413,ES12
2023,50414,ES12
2023,50415,ES12
2023,50416,ES12
2023,50417,ES12
2023,50418,ES12
2023,50419,ES12
2023,50420,ES12
2023,50421,ES12
2023,50422,ES12
2023,50423,ES12
2023,50500,ES12
2023,50501,ES12
2023,50502,ES12
2023,50503,ES12
2023,50504,ES12
2023,50505,ES12
2023,50506,ES12
2023,50507,ES12
2023,50508,ES12
2023,50509,ES12
2023,50510,ES12
2023,50511,ES12
2023,50512,ES12
2023,50513,ES12
2023,50514,ES12
2023,50600,ES12
2023,50601,ES12
2023,50602,ES12
2023,50603,ES12
2023,50604,ES12
2023,50605,ES12
2023,50606,ES12
2023,50607,ES12
2023,50608,ES12
2023,50609,ES12
2023,50610,ES12
2023,50701,ES12
2023,50702,ES12
2023,50703,ES12
2023,50704,ES12
2023,50705,ES12
2023,50706,ES12
2023,50800,ES12
2023,50801,ES12
2023,50802,ES12
2023,50803,ES12
2023,50804,ES12
2023,50805,ES12
2023,50806,ES12
2023,50807,ES12
